Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
28/05/2026,12:00:00,Pôle Fa - ELICA,1,1,0,541,541,"100,00%"
28/05/2026,12:00:00,Pôle FA - MIDEA,2,2,0,688,344,"100,00%"
28/05/2026,12:00:00,SFG SERVICES - PLANIFICATION,3,3,0,457,152,"100,00%"
28/05/2026,12:00:00,SYSTEME U,2,2,0,782,391,"100,00%"
28/05/2026,12:15:00,ELECTRO DEPOT,1,1,0,808,808,"100,00%"
28/05/2026,12:15:00,MOBALPA,1,1,0,381,381,"100,00%"
28/05/2026,12:15:00,Pôle FA - MIDEA,4,4,0,1330,333,"100,00%"
28/05/2026,12:15:00,Pôle FA - ROBLIN,1,0,1,199,199,"0,00%"
28/05/2026,12:15:00,SYSTEME U,1,1,0,336,336,"100,00%"
28/05/2026,12:30:00,ELECTRO DEPOT,1,1,0,801,801,"100,00%"
28/05/2026,12:30:00,MOBALPA,1,1,0,499,499,"100,00%"
28/05/2026,12:30:00,Pôle FA - CHANGHONG,1,1,0,101,101,"100,00%"
28/05/2026,12:30:00,Pôle Fa - ELICA,2,2,0,202,101,"100,00%"
28/05/2026,12:30:00,Pôle FA - MIDEA,6,5,1,1322,220,"83,33%"
28/05/2026,12:30:00,SFG SERVICES - PLANIFICATION,1,1,0,88,88,"100,00%"
28/05/2026,12:30:00,SYSTEME U,3,3,0,691,230,"100,00%"
28/05/2026,12:45:00,MOBALPA,1,1,0,264,264,"100,00%"
28/05/2026,12:45:00,Pôle FA - MIDEA,5,4,1,858,172,"80,00%"
28/05/2026,12:45:00,SYSTEME U,3,3,0,587,196,"100,00%"
28/05/2026,13:00:00,ELECTRO DEPOT,1,1,0,425,425,"100,00%"
28/05/2026,13:00:00,MOBALPA,1,1,0,868,868,"100,00%"
28/05/2026,13:00:00,Pôle Fa - ELICA,1,1,0,288,288,"100,00%"
28/05/2026,13:00:00,Pôle FA - MIDEA,1,1,0,445,445,"100,00%"
28/05/2026,13:00:00,Pôle FA - SALM AIRFORCE,1,1,0,385,385,"100,00%"
28/05/2026,13:00:00,SFG SERVICES - PLANIFICATION,1,1,0,215,215,"100,00%"
28/05/2026,13:00:00,SYSTEME U,3,3,0,647,216,"100,00%"
28/05/2026,13:15:00,Pôle FA - MIDEA,4,4,0,2997,749,"100,00%"
28/05/2026,13:15:00,SYSTEME U,1,1,0,259,259,"100,00%"
28/05/2026,13:30:00,Pôle FA - MIDEA,6,6,0,2510,418,"100,00%"
28/05/2026,13:30:00,SFG SERVICES - PLANIFICATION,2,2,0,322,161,"100,00%"
28/05/2026,13:30:00,SYSTEME U,5,4,1,1675,335,"80,00%"
28/05/2026,13:45:00,MOBALPA,2,2,0,1093,547,"100,00%"
28/05/2026,13:45:00,Pôle Fa - ELICA,4,4,0,2090,523,"100,00%"
28/05/2026,13:45:00,Pôle FA - MIDEA,1,1,0,129,129,"100,00%"
28/05/2026,13:45:00,Pôle FA - SALM AIRFORCE,2,2,0,1514,757,"100,00%"
28/05/2026,13:45:00,SFG SERVICES - PLANIFICATION,1,1,0,140,140,"100,00%"
28/05/2026,13:45:00,SYSTEME U,3,2,1,709,236,"66,67%"
28/05/2026,14:00:00,ELECTRO DEPOT,2,2,0,540,270,"100,00%"
28/05/2026,14:00:00,MOBALPA,6,6,0,2271,379,"100,00%"
28/05/2026,14:00:00,Pôle Fa - ELICA,2,2,0,821,411,"100,00%"
28/05/2026,14:00:00,Pôle FA - MIDEA,7,6,1,5019,717,"85,71%"
28/05/2026,14:00:00,Pôle FA - SALM AIRFORCE,1,1,0,344,344,"100,00%"
28/05/2026,14:00:00,SFG SERVICES - PLANIFICATION,3,2,1,431,144,"66,67%"
28/05/2026,14:00:00,SYSTEME U,6,5,1,2559,427,"83,33%"
28/05/2026,14:15:00,MOBALPA,2,2,0,679,340,"100,00%"
28/05/2026,14:15:00,Pôle Fa - ELICA,4,3,1,1793,448,"75,00%"
28/05/2026,14:15:00,Pôle FA - MIDEA,3,1,2,2107,702,"33,33%"
28/05/2026,14:15:00,Pôle FA - SALM AIRFORCE,1,1,0,232,232,"100,00%"
28/05/2026,14:15:00,SFG SERVICES - PLANIFICATION,2,2,0,434,217,"100,00%"
28/05/2026,14:15:00,SYSTEME U,5,5,0,2515,503,"100,00%"
28/05/2026,14:30:00,ELECTRO DEPOT,6,2,4,1155,193,"33,33%"
28/05/2026,14:30:00,MOBALPA,3,3,0,1824,608,"100,00%"
28/05/2026,14:30:00,Pôle Fa - ELICA,3,3,0,937,312,"100,00%"
28/05/2026,14:30:00,Pôle FA - MIDEA,3,3,0,1115,372,"100,00%"
28/05/2026,14:30:00,Pôle FA - ROBLIN,1,1,0,611,611,"100,00%"
28/05/2026,14:30:00,SFG SERVICES - PLANIFICATION,1,1,0,260,260,"100,00%"
28/05/2026,14:30:00,SYSTEME U,2,2,0,557,279,"100,00%"
28/05/2026,14:45:00,ELECTRO DEPOT,1,0,1,0,0,"0,00%"
28/05/2026,14:45:00,MOBALPA,3,3,0,1232,411,"100,00%"
28/05/2026,14:45:00,Pôle Fa - ELICA,1,1,0,348,348,"100,00%"
28/05/2026,14:45:00,Pôle FA - MIDEA,1,1,0,997,997,"100,00%"
28/05/2026,14:45:00,SFG SERVICES - PLANIFICATION,3,3,0,399,133,"100,00%"
28/05/2026,14:45:00,SYSTEME U,4,4,0,991,248,"100,00%"
28/05/2026,15:00:00,ELECTRO DEPOT,1,1,0,584,584,"100,00%"
28/05/2026,15:00:00,MOBALPA,7,7,0,2751,393,"100,00%"
28/05/2026,15:00:00,Pôle Fa - ELICA,1,1,0,309,309,"100,00%"
28/05/2026,15:00:00,Pôle FA - MIDEA,3,3,0,912,304,"100,00%"
28/05/2026,15:00:00,SFG SERVICES - PLANIFICATION,2,2,0,570,285,"100,00%"
28/05/2026,15:00:00,SYSTEME U,6,6,0,1230,205,"100,00%"
28/05/2026,15:15:00,ELECTRO DEPOT,1,1,0,477,477,"100,00%"
28/05/2026,15:15:00,MOBALPA,3,3,0,1565,522,"100,00%"
28/05/2026,15:15:00,Pôle Fa - ELICA,2,2,0,880,440,"100,00%"
28/05/2026,15:15:00,Pôle FA - MIDEA,3,3,0,1575,525,"100,00%"
28/05/2026,15:15:00,Pôle FA - ROBLIN,1,1,0,200,200,"100,00%"
28/05/2026,15:15:00,Pôle FA - SALM AIRFORCE,1,1,0,238,238,"100,00%"
28/05/2026,15:15:00,SFG SERVICES - PLANIFICATION,1,1,0,220,220,"100,00%"
28/05/2026,15:15:00,SYSTEME U,4,4,0,834,209,"100,00%"
28/05/2026,15:30:00,ELECTRO DEPOT,4,1,3,719,180,"25,00%"
28/05/2026,15:30:00,MOBALPA,3,3,0,1211,404,"100,00%"
28/05/2026,15:30:00,Pôle Fa - ELICA,1,1,0,95,95,"100,00%"
28/05/2026,15:30:00,Pôle FA - MIDEA,7,7,0,3634,519,"100,00%"
28/05/2026,15:30:00,SYSTEME U,4,4,0,1075,269,"100,00%"
28/05/2026,15:45:00,ELECTRO DEPOT,1,1,0,1008,1008,"100,00%"
28/05/2026,15:45:00,MOBALPA,1,1,0,588,588,"100,00%"
28/05/2026,15:45:00,Pôle Fa - ELICA,1,1,0,159,159,"100,00%"
28/05/2026,15:45:00,Pôle FA - MIDEA,3,3,0,968,323,"100,00%"
28/05/2026,15:45:00,Pôle FA - ROBLIN,1,1,0,298,298,"100,00%"
28/05/2026,15:45:00,Pôle FA - SALM AIRFORCE,1,1,0,274,274,"100,00%"
28/05/2026,15:45:00,SFG SERVICES - PLANIFICATION,2,2,0,315,158,"100,00%"
28/05/2026,15:45:00,SYSTEME U,2,2,0,915,458,"100,00%"
28/05/2026,16:00:00,MOBALPA,1,1,0,281,281,"100,00%"
28/05/2026,16:00:00,Pôle Fa - ELICA,2,2,0,1018,509,"100,00%"
28/05/2026,16:00:00,Pôle FA - MIDEA,4,4,0,2220,555,"100,00%"
28/05/2026,16:00:00,Pôle FA - SALM AIRFORCE,1,1,0,419,419,"100,00%"
28/05/2026,16:00:00,SYSTEME U,7,5,2,2676,382,"71,43%"
28/05/2026,16:15:00,MOBALPA,1,1,0,218,218,"100,00%"
28/05/2026,16:15:00,Pôle Fa - ELICA,1,1,0,1531,1531,"100,00%"
28/05/2026,16:15:00,Pôle FA - MIDEA,5,5,0,2096,419,"100,00%"
28/05/2026,16:15:00,Pôle FA - SALM AIRFORCE,1,1,0,190,190,"100,00%"
28/05/2026,16:15:00,SFG SERVICES - PLANIFICATION,2,2,0,355,178,"100,00%"
28/05/2026,16:15:00,SYSTEME U,8,6,2,3172,397,"75,00%"
28/05/2026,16:30:00,ELECTRO DEPOT,5,2,3,1309,262,"40,00%"
28/05/2026,16:30:00,MOBALPA,4,4,0,1795,449,"100,00%"
28/05/2026,16:30:00,Pôle FA - MIDEA,2,2,0,967,484,"100,00%"
28/05/2026,16:30:00,SFG SERVICES - PLANIFICATION,3,3,0,365,122,"100,00%"
28/05/2026,16:30:00,SYSTEME U,6,6,0,964,161,"100,00%"
28/05/2026,16:45:00,ELECTRO DEPOT,1,0,1,0,0,"0,00%"
28/05/2026,16:45:00,MOBALPA,2,2,0,725,363,"100,00%"
28/05/2026,16:45:00,Pôle FA - CHANGHONG,1,1,0,703,703,"100,00%"
28/05/2026,16:45:00,Pôle FA - MIDEA,3,3,0,1089,363,"100,00%"
28/05/2026,16:45:00,SFG SERVICES - PLANIFICATION,2,2,0,451,226,"100,00%"
28/05/2026,16:45:00,SYSTEME U,7,4,3,1249,178,"57,14%"
28/05/2026,17:00:00,MOBALPA,4,4,0,2091,523,"100,00%"
28/05/2026,17:00:00,Pôle Fa - ELICA,3,3,0,1550,517,"100,00%"
28/05/2026,17:00:00,Pôle FA - MIDEA,1,1,0,110,110,"100,00%"
28/05/2026,17:00:00,Pôle FA - SALM AIRFORCE,2,1,1,414,207,"50,00%"
28/05/2026,17:00:00,SYSTEME U,5,5,0,1942,388,"100,00%"
28/05/2026,17:15:00,ELECTRO DEPOT,4,3,1,1270,318,"75,00%"
28/05/2026,17:15:00,MOBALPA,7,7,0,3533,505,"100,00%"
28/05/2026,17:15:00,Pôle Fa - ELICA,4,4,0,3308,827,"100,00%"
28/05/2026,17:15:00,Pôle FA - MIDEA,1,1,0,874,874,"100,00%"
28/05/2026,17:15:00,Pôle FA - ROBLIN,1,0,1,143,143,"0,00%"
28/05/2026,17:15:00,Pôle FA - SALM AIRFORCE,1,1,0,435,435,"100,00%"
28/05/2026,17:15:00,SFG SERVICES - PLANIFICATION,5,5,0,579,116,"100,00%"
28/05/2026,17:15:00,SYSTEME U,6,6,0,1306,218,"100,00%"
28/05/2026,17:30:00,ELECTRO DEPOT,1,1,0,1296,1296,"100,00%"
28/05/2026,17:30:00,MOBALPA,3,3,0,1161,387,"100,00%"
28/05/2026,17:30:00,Pôle Fa - ELICA,1,1,0,840,840,"100,00%"
28/05/2026,17:30:00,Pôle FA - MIDEA,4,4,0,1922,481,"100,00%"
28/05/2026,17:30:00,Pôle FA - ROBLIN,1,1,0,845,845,"100,00%"
28/05/2026,17:30:00,SYSTEME U,7,7,0,1570,224,"100,00%"
28/05/2026,17:45:00,MOBALPA,3,3,0,1505,502,"100,00%"
28/05/2026,17:45:00,Pôle Fa - ELICA,2,1,1,694,347,"50,00%"
28/05/2026,17:45:00,Pôle FA - MIDEA,3,3,0,2155,718,"100,00%"
28/05/2026,17:45:00,Pôle FA - ROBLIN,1,1,0,584,584,"100,00%"
28/05/2026,17:45:00,SFG SERVICES - PLANIFICATION,1,1,0,122,122,"100,00%"
28/05/2026,17:45:00,SYSTEME U,7,7,0,663,95,"100,00%"
28/05/2026,18:00:00,Pôle Fa - ELICA,2,1,1,1372,686,"50,00%"
28/05/2026,18:00:00,Pôle FA - MIDEA,4,0,4,1823,456,"0,00%"
28/05/2026,18:15:00,Pôle Fa - ELICA,2,2,0,1835,918,"100,00%"
28/05/2026,18:15:00,Pôle FA - MIDEA,4,1,3,2419,605,"25,00%"
28/05/2026,18:15:00,Pôle FA - SALM AIRFORCE,1,1,0,785,785,"100,00%"
28/05/2026,18:30:00,Pôle FA - MIDEA,8,7,1,2976,372,"87,50%"
28/05/2026,18:30:00,Pôle FA - SALM AIRFORCE,3,1,2,1750,583,"33,33%"
Total pour 28/05/2026,,,586,527,59,210148,359,"89,93%"
