Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
04/06/2026,12:00:00,ELECTRO DEPOT,1,1,0,946,946,"100,00%"
04/06/2026,12:00:00,MOBALPA,3,3,0,1331,444,"100,00%"
04/06/2026,12:00:00,Pôle Fa - ELICA,1,1,0,161,161,"100,00%"
04/06/2026,12:00:00,Pôle FA - MIDEA,1,1,0,149,149,"100,00%"
04/06/2026,12:00:00,SFG SERVICES - PLANIFICATION,2,2,0,511,256,"100,00%"
04/06/2026,12:00:00,SYSTEME U,2,2,0,880,440,"100,00%"
04/06/2026,12:15:00,MOBALPA,2,2,0,1108,554,"100,00%"
04/06/2026,12:15:00,Pôle Fa - ELICA,2,2,0,771,386,"100,00%"
04/06/2026,12:15:00,SFG SERVICES - PLANIFICATION,2,2,0,544,272,"100,00%"
04/06/2026,12:15:00,SYSTEME U,4,3,1,1772,443,"75,00%"
04/06/2026,12:30:00,MOBALPA,3,3,0,1449,483,"100,00%"
04/06/2026,12:30:00,Pôle Fa - ELICA,1,1,0,333,333,"100,00%"
04/06/2026,12:30:00,Pôle FA - MIDEA,1,1,0,254,254,"100,00%"
04/06/2026,12:30:00,Pôle FA - ROBLIN,3,3,0,1332,444,"100,00%"
04/06/2026,12:30:00,SFG SERVICES - PLANIFICATION,3,3,0,401,134,"100,00%"
04/06/2026,12:30:00,SYSTEME U,4,3,1,1046,262,"75,00%"
04/06/2026,12:45:00,Pôle FA - MIDEA,2,2,0,284,142,"100,00%"
04/06/2026,12:45:00,Pôle FA - ROBLIN,1,1,0,581,581,"100,00%"
04/06/2026,12:45:00,SFG SERVICES - PLANIFICATION,1,1,0,472,472,"100,00%"
04/06/2026,12:45:00,SYSTEME U,1,1,0,180,180,"100,00%"
04/06/2026,13:00:00,MOBALPA,2,2,0,734,367,"100,00%"
04/06/2026,13:00:00,Pôle Fa - ELICA,2,2,0,592,296,"100,00%"
04/06/2026,13:00:00,Pôle FA - ROBLIN,1,1,0,36,36,"100,00%"
04/06/2026,13:00:00,SFG SERVICES - PLANIFICATION,1,1,0,81,81,"100,00%"
04/06/2026,13:00:00,SYSTEME U,3,3,0,1138,379,"100,00%"
04/06/2026,13:15:00,MOBALPA,1,1,0,148,148,"100,00%"
04/06/2026,13:15:00,Pôle Fa - ELICA,2,2,0,389,195,"100,00%"
04/06/2026,13:15:00,Pôle FA - MIDEA,2,2,0,967,484,"100,00%"
04/06/2026,13:15:00,SYSTEME U,4,4,0,1646,412,"100,00%"
04/06/2026,13:30:00,MOBALPA,2,2,0,1726,863,"100,00%"
04/06/2026,13:30:00,Pôle Fa - ELICA,1,1,0,388,388,"100,00%"
04/06/2026,13:30:00,Pôle FA - MIDEA,2,2,0,491,246,"100,00%"
04/06/2026,13:30:00,SFG SERVICES - PLANIFICATION,1,1,0,92,92,"100,00%"
04/06/2026,13:30:00,SYSTEME U,2,2,0,729,365,"100,00%"
04/06/2026,13:45:00,MOBALPA,3,3,0,1187,396,"100,00%"
04/06/2026,13:45:00,Pôle FA - CHANGHONG,1,1,0,91,91,"100,00%"
04/06/2026,13:45:00,Pôle Fa - ELICA,1,1,0,136,136,"100,00%"
04/06/2026,13:45:00,Pôle FA - MIDEA,1,1,0,602,602,"100,00%"
04/06/2026,13:45:00,SYSTEME U,2,2,0,636,318,"100,00%"
04/06/2026,14:00:00,ELECTRO DEPOT,1,1,0,714,714,"100,00%"
04/06/2026,14:00:00,Pôle Fa - ELICA,2,2,0,1771,886,"100,00%"
04/06/2026,14:00:00,Pôle FA - MIDEA,2,2,0,557,279,"100,00%"
04/06/2026,14:00:00,Pôle FA - ROBLIN,1,1,0,365,365,"100,00%"
04/06/2026,14:00:00,Pôle FA - SALM AIRFORCE,3,3,0,1800,600,"100,00%"
04/06/2026,14:00:00,SFG SERVICES - PLANIFICATION,3,3,0,384,128,"100,00%"
04/06/2026,14:00:00,SYSTEME U,1,1,0,426,426,"100,00%"
04/06/2026,14:15:00,MOBALPA,2,2,0,880,440,"100,00%"
04/06/2026,14:15:00,Pôle Fa - ELICA,1,1,0,68,68,"100,00%"
04/06/2026,14:15:00,Pôle FA - MIDEA,3,3,0,696,232,"100,00%"
04/06/2026,14:15:00,Pôle FA - SALM AIRFORCE,1,1,0,1269,1269,"100,00%"
04/06/2026,14:15:00,SFG SERVICES - PLANIFICATION,2,2,0,241,121,"100,00%"
04/06/2026,14:15:00,SYSTEME U,2,2,0,935,468,"100,00%"
04/06/2026,14:30:00,MOBALPA,7,6,1,2284,326,"85,71%"
04/06/2026,14:30:00,Pôle Fa - ELICA,2,2,0,544,272,"100,00%"
04/06/2026,14:30:00,Pôle FA - MIDEA,1,1,0,240,240,"100,00%"
04/06/2026,14:30:00,SFG SERVICES - PLANIFICATION,1,1,0,227,227,"100,00%"
04/06/2026,14:30:00,SYSTEME U,3,3,0,997,332,"100,00%"
04/06/2026,14:45:00,MOBALPA,2,2,0,220,110,"100,00%"
04/06/2026,14:45:00,Pôle FA - MIDEA,3,3,0,1398,466,"100,00%"
04/06/2026,14:45:00,Pôle FA - ROBLIN,1,1,0,728,728,"100,00%"
04/06/2026,14:45:00,Pôle FA - SALM AIRFORCE,3,3,0,1516,505,"100,00%"
04/06/2026,14:45:00,SYSTEME U,5,5,0,2056,411,"100,00%"
04/06/2026,15:00:00,ELECTRO DEPOT,1,1,0,281,281,"100,00%"
04/06/2026,15:00:00,MOBALPA,6,6,0,2575,429,"100,00%"
04/06/2026,15:00:00,Pôle Fa - ELICA,3,2,1,499,166,"66,67%"
04/06/2026,15:00:00,Pôle FA - MIDEA,2,2,0,656,328,"100,00%"
04/06/2026,15:00:00,Pôle FA - ROBLIN,1,1,0,267,267,"100,00%"
04/06/2026,15:00:00,SYSTEME U,3,3,0,1538,513,"100,00%"
04/06/2026,15:15:00,MOBALPA,5,5,0,3398,680,"100,00%"
04/06/2026,15:15:00,Pôle Fa - ELICA,3,3,0,796,265,"100,00%"
04/06/2026,15:15:00,Pôle FA - MIDEA,5,4,1,1225,245,"80,00%"
04/06/2026,15:15:00,SFG SERVICES - PLANIFICATION,1,1,0,87,87,"100,00%"
04/06/2026,15:15:00,SYSTEME U,5,5,0,2090,418,"100,00%"
04/06/2026,15:30:00,MOBALPA,1,1,0,463,463,"100,00%"
04/06/2026,15:30:00,Pôle Fa - ELICA,5,5,0,2404,481,"100,00%"
04/06/2026,15:30:00,Pôle FA - ROBLIN,1,1,0,616,616,"100,00%"
04/06/2026,15:30:00,Pôle FA - SALM AIRFORCE,1,1,0,326,326,"100,00%"
04/06/2026,15:30:00,SYSTEME U,2,2,0,571,286,"100,00%"
04/06/2026,15:45:00,ELECTRO DEPOT,3,2,1,2644,881,"66,67%"
04/06/2026,15:45:00,MOBALPA,6,6,0,1982,330,"100,00%"
04/06/2026,15:45:00,Pôle Fa - ELICA,3,3,0,1916,639,"100,00%"
04/06/2026,15:45:00,Pôle FA - MIDEA,4,4,0,1491,373,"100,00%"
04/06/2026,15:45:00,SFG SERVICES - PLANIFICATION,1,1,0,131,131,"100,00%"
04/06/2026,15:45:00,SYSTEME U,9,9,0,3294,366,"100,00%"
04/06/2026,16:00:00,MOBALPA,4,4,0,1832,458,"100,00%"
04/06/2026,16:00:00,Pôle Fa - ELICA,4,4,0,1377,344,"100,00%"
04/06/2026,16:00:00,Pôle FA - MIDEA,1,1,0,341,341,"100,00%"
04/06/2026,16:00:00,Pôle FA - ROBLIN,1,1,0,827,827,"100,00%"
04/06/2026,16:00:00,SFG SERVICES - PLANIFICATION,2,2,0,242,121,"100,00%"
04/06/2026,16:00:00,SYSTEME U,4,4,0,815,204,"100,00%"
04/06/2026,16:15:00,ELECTRO DEPOT,2,2,0,1481,741,"100,00%"
04/06/2026,16:15:00,MOBALPA,3,3,0,1471,490,"100,00%"
04/06/2026,16:15:00,Pôle Fa - ELICA,1,1,0,141,141,"100,00%"
04/06/2026,16:15:00,Pôle FA - MIDEA,1,1,0,74,74,"100,00%"
04/06/2026,16:15:00,SFG SERVICES - PLANIFICATION,4,4,0,548,137,"100,00%"
04/06/2026,16:15:00,SYSTEME U,6,6,0,2682,447,"100,00%"
04/06/2026,16:30:00,MOBALPA,6,6,0,3061,510,"100,00%"
04/06/2026,16:30:00,Pôle Fa - ELICA,2,2,0,1687,844,"100,00%"
04/06/2026,16:30:00,Pôle FA - MIDEA,2,2,0,1240,620,"100,00%"
04/06/2026,16:30:00,SYSTEME U,4,4,0,2646,662,"100,00%"
04/06/2026,16:45:00,ELECTRO DEPOT,1,1,0,172,172,"100,00%"
04/06/2026,16:45:00,MOBALPA,1,1,0,1211,1211,"100,00%"
04/06/2026,16:45:00,Pôle Fa - ELICA,3,3,0,1533,511,"100,00%"
04/06/2026,16:45:00,Pôle FA - ROBLIN,1,1,0,183,183,"100,00%"
04/06/2026,16:45:00,SYSTEME U,4,4,0,896,224,"100,00%"
04/06/2026,17:00:00,ELECTRO DEPOT,3,3,0,624,208,"100,00%"
04/06/2026,17:00:00,MOBALPA,6,6,0,2378,396,"100,00%"
04/06/2026,17:00:00,Pôle Fa - ELICA,1,1,0,751,751,"100,00%"
04/06/2026,17:00:00,Pôle FA - SALM AIRFORCE,1,1,0,465,465,"100,00%"
04/06/2026,17:00:00,SYSTEME U,7,7,0,2323,332,"100,00%"
04/06/2026,17:15:00,MOBALPA,2,2,0,540,270,"100,00%"
04/06/2026,17:15:00,Pôle Fa - ELICA,2,2,0,633,317,"100,00%"
04/06/2026,17:15:00,Pôle FA - MIDEA,2,2,0,373,187,"100,00%"
04/06/2026,17:15:00,Pôle FA - ROBLIN,2,2,0,841,421,"100,00%"
04/06/2026,17:15:00,SYSTEME U,3,3,0,1005,335,"100,00%"
04/06/2026,17:30:00,ELECTRO DEPOT,1,1,0,237,237,"100,00%"
04/06/2026,17:30:00,MOBALPA,2,2,0,749,375,"100,00%"
04/06/2026,17:30:00,Pôle Fa - ELICA,2,2,0,1013,507,"100,00%"
04/06/2026,17:30:00,SFG SERVICES - PLANIFICATION,2,2,0,265,133,"100,00%"
04/06/2026,17:30:00,SYSTEME U,5,5,0,1653,331,"100,00%"
04/06/2026,17:45:00,ELECTRO DEPOT,1,1,0,652,652,"100,00%"
04/06/2026,17:45:00,MOBALPA,4,4,0,1311,328,"100,00%"
04/06/2026,17:45:00,Pôle Fa - ELICA,2,2,0,784,392,"100,00%"
04/06/2026,17:45:00,Pôle FA - MIDEA,3,3,0,1495,498,"100,00%"
04/06/2026,17:45:00,Pôle FA - ROBLIN,2,2,0,884,442,"100,00%"
04/06/2026,17:45:00,Pôle FA - SALM AIRFORCE,1,0,1,4,4,"0,00%"
04/06/2026,17:45:00,SYSTEME U,4,4,0,812,203,"100,00%"
04/06/2026,18:00:00,Pôle Fa - ELICA,2,2,0,950,475,"100,00%"
04/06/2026,18:00:00,Pôle FA - MIDEA,3,3,0,998,333,"100,00%"
04/06/2026,18:15:00,Pôle Fa - ELICA,1,1,0,312,312,"100,00%"
04/06/2026,18:30:00,Pôle Fa - ELICA,1,1,0,596,596,"100,00%"
04/06/2026,18:30:00,Pôle FA - MIDEA,1,1,0,710,710,"100,00%"
04/06/2026,18:30:00,Pôle FA - ROBLIN,1,1,0,389,389,"100,00%"
04/06/2026,18:45:00,Pôle FA - MIDEA,2,1,1,520,260,"50,00%"
Total pour 04/06/2026,,,496,484,12,198103,399,"97,58%"
