Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
11/05/2026,16:45:00,MOBALPA,6,5,1,4331,722,"83,33%"
11/05/2026,16:45:00,Pôle Fa - ELICA,6,4,2,4287,715,"66,67%"
11/05/2026,16:45:00,Pôle FA - MIDEA,4,4,0,3120,780,"100,00%"
11/05/2026,16:45:00,Pôle FA - SALM AIRFORCE,1,1,0,945,945,"100,00%"
11/05/2026,17:00:00,MOBALPA,8,6,2,5350,669,"75,00%"
11/05/2026,17:00:00,Pôle Fa - ELICA,4,3,1,3052,763,"75,00%"
11/05/2026,17:00:00,Pôle FA - MIDEA,2,0,2,1228,614,"0,00%"
11/05/2026,17:15:00,MOBALPA,6,3,3,3032,505,"50,00%"
11/05/2026,17:15:00,Pôle Fa - ELICA,1,1,0,603,603,"100,00%"
11/05/2026,17:15:00,Pôle FA - MIDEA,3,3,0,1280,427,"100,00%"
11/05/2026,17:15:00,Pôle FA - ROBLIN,3,3,0,1653,551,"100,00%"
11/05/2026,17:30:00,MOBALPA,5,3,2,4033,807,"60,00%"
11/05/2026,17:30:00,Pôle Fa - ELICA,1,0,1,100,100,"0,00%"
11/05/2026,17:30:00,Pôle FA - MIDEA,2,0,2,480,240,"0,00%"
11/05/2026,17:30:00,Pôle FA - SALM AIRFORCE,1,1,0,953,953,"100,00%"
11/05/2026,17:45:00,MOBALPA,11,3,8,7345,668,"27,27%"
11/05/2026,17:45:00,Pôle Fa - ELICA,2,2,0,1686,843,"100,00%"
11/05/2026,17:45:00,Pôle FA - MIDEA,4,4,0,1538,385,"100,00%"
11/05/2026,17:45:00,Pôle FA - SALM AIRFORCE,1,1,0,395,395,"100,00%"
11/05/2026,18:00:00,MOBALPA,13,2,11,5390,415,"15,38%"
11/05/2026,18:00:00,Pôle FA - MIDEA,4,3,1,1761,440,"75,00%"
11/05/2026,18:00:00,Pôle FA - ROBLIN,1,0,1,611,611,"0,00%"
11/05/2026,18:15:00,MOBALPA,15,2,13,6930,462,"13,33%"
11/05/2026,18:15:00,Pôle FA - MIDEA,2,2,0,498,249,"100,00%"
11/05/2026,18:30:00,MOBALPA,7,3,4,5735,819,"42,86%"
11/05/2026,18:30:00,Pôle FA - MIDEA,2,1,1,619,310,"50,00%"
11/05/2026,18:30:00,Pôle FA - SALM AIRFORCE,1,1,0,114,114,"100,00%"
11/05/2026,18:45:00,MOBALPA,3,0,3,1363,454,"0,00%"
11/05/2026,18:45:00,Pôle Fa - ELICA,1,1,0,610,610,"100,00%"
11/05/2026,18:45:00,Pôle FA - MIDEA,1,1,0,275,275,"100,00%"
Total pour 11/05/2026,,,433,329,104,241557,558,"75,98%"
