Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
02/06/2026,16:15:00,,1,1,0,664,664,"100,00%"
02/06/2026,16:15:00,Pôle Fa - ELICA,3,2,1,139,46,"66,67%"
02/06/2026,16:15:00,Pôle FA - MIDEA,1,1,0,67,67,"100,00%"
02/06/2026,16:15:00,SFG SERVICES - PLANIFICATION,2,2,0,236,118,"100,00%"
02/06/2026,16:15:00,SYSTEME U,1,1,0,42,42,"100,00%"
02/06/2026,16:30:00,Pôle Fa - ELICA,8,8,0,375,47,"100,00%"
02/06/2026,16:30:00,SFG SERVICES - PLANIFICATION,3,3,0,347,116,"100,00%"
02/06/2026,16:45:00,SFG SERVICES - PLANIFICATION,1,1,0,63,63,"100,00%"
02/06/2026,17:00:00,,3,3,0,439,146,"100,00%"
02/06/2026,17:00:00,Pôle Fa - ELICA,2,2,0,381,191,"100,00%"
02/06/2026,17:00:00,Pôle FA - MIDEA,3,2,1,299,100,"66,67%"
02/06/2026,18:15:00,Pôle FA - MIDEA,1,1,0,632,632,"100,00%"
02/06/2026,18:30:00,Pôle FA - MIDEA,1,1,0,92,92,"100,00%"
Total pour 02/06/2026,,,156,151,5,26666,171,"96,79%"
