Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
15/04/2026,17:00:00,Pôle FA - MIDEA,2,2,0,753,377,"100,00%"
15/04/2026,17:15:00,MOBALPA,1,1,0,343,343,"100,00%"
15/04/2026,17:15:00,Pôle Fa - ELICA,3,3,0,2265,755,"100,00%"
15/04/2026,17:15:00,Pôle FA - SALM AIRFORCE,1,1,0,1351,1351,"100,00%"
15/04/2026,17:30:00,MOBALPA,3,3,0,1527,509,"100,00%"
15/04/2026,17:30:00,Pôle FA - CHANGHONG,1,0,1,264,264,"0,00%"
15/04/2026,17:30:00,Pôle Fa - ELICA,2,2,0,1836,918,"100,00%"
15/04/2026,17:30:00,Pôle FA - MIDEA,1,1,0,1173,1173,"100,00%"
15/04/2026,17:30:00,Pôle FA - ROBLIN,3,3,0,2249,750,"100,00%"
15/04/2026,17:45:00,MOBALPA,5,5,0,1660,332,"100,00%"
15/04/2026,17:45:00,Pôle Fa - ELICA,1,1,0,411,411,"100,00%"
15/04/2026,17:45:00,Pôle FA - MIDEA,2,2,0,533,267,"100,00%"
15/04/2026,18:00:00,MOBALPA,3,3,0,1044,348,"100,00%"
15/04/2026,18:00:00,Pôle Fa - ELICA,1,1,0,509,509,"100,00%"
15/04/2026,18:15:00,Pôle Fa - ELICA,3,3,0,1082,361,"100,00%"
15/04/2026,18:30:00,MOBALPA,1,1,0,244,244,"100,00%"
15/04/2026,18:30:00,Pôle Fa - ELICA,1,1,0,595,595,"100,00%"
15/04/2026,18:30:00,Pôle FA - MIDEA,3,3,0,1001,334,"100,00%"
15/04/2026,18:45:00,MOBALPA,1,1,0,102,102,"100,00%"
Total pour 15/04/2026,,,254,247,7,108435,427,"97,24%"
