Date du jour,Intervalle 15 min,IVRName,Nombre d'appels reçus,Appels Répondus,Appels Perdus,Durée totale d'appel,Durée moyenne d'appel,Taux de réponse
04/05/2026,17:15:00,MOBALPA,5,5,0,1108,222,"100,00%"
04/05/2026,17:15:00,Pôle Fa - ELICA,4,4,0,3940,985,"100,00%"
04/05/2026,17:15:00,Pôle FA - MIDEA,4,4,0,1846,462,"100,00%"
04/05/2026,17:30:00,MOBALPA,2,2,0,833,417,"100,00%"
04/05/2026,17:30:00,Pôle Fa - ELICA,7,2,5,3973,568,"28,57%"
04/05/2026,17:30:00,Pôle FA - MIDEA,5,3,2,2946,589,"60,00%"
04/05/2026,17:30:00,Pôle FA - SALM AIRFORCE,1,1,0,583,583,"100,00%"
04/05/2026,17:45:00,MOBALPA,4,4,0,1351,338,"100,00%"
04/05/2026,17:45:00,Pôle Fa - ELICA,3,2,1,2103,701,"66,67%"
04/05/2026,17:45:00,Pôle FA - MIDEA,4,4,0,2978,745,"100,00%"
04/05/2026,17:45:00,Pôle FA - ROBLIN,1,0,1,333,333,"0,00%"
04/05/2026,17:45:00,Pôle FA - SALM AIRFORCE,2,2,0,1631,816,"100,00%"
04/05/2026,18:00:00,MOBALPA,7,7,0,2580,369,"100,00%"
04/05/2026,18:00:00,Pôle Fa - ELICA,5,5,0,2787,557,"100,00%"
04/05/2026,18:00:00,Pôle FA - MIDEA,1,1,0,508,508,"100,00%"
04/05/2026,18:00:00,Pôle FA - ROBLIN,2,2,0,736,368,"100,00%"
04/05/2026,18:00:00,Pôle FA - SALM AIRFORCE,2,2,0,1032,516,"100,00%"
04/05/2026,18:15:00,MOBALPA,5,5,0,2767,553,"100,00%"
04/05/2026,18:15:00,Pôle Fa - ELICA,5,4,1,2526,505,"80,00%"
04/05/2026,18:15:00,Pôle FA - MIDEA,1,1,0,1272,1272,"100,00%"
04/05/2026,18:15:00,Pôle FA - ROBLIN,1,1,0,550,550,"100,00%"
04/05/2026,18:15:00,Pôle FA - SILVERLINE,1,1,0,359,359,"100,00%"
04/05/2026,18:30:00,MOBALPA,3,3,0,1655,552,"100,00%"
04/05/2026,18:30:00,Pôle Fa - ELICA,3,3,0,2111,704,"100,00%"
04/05/2026,18:30:00,Pôle FA - MIDEA,6,6,0,3186,531,"100,00%"
04/05/2026,18:30:00,Pôle FA - ROBLIN,3,3,0,1567,522,"100,00%"
04/05/2026,18:30:00,Pôle FA - SALM AIRFORCE,1,1,0,630,630,"100,00%"
04/05/2026,18:45:00,MOBALPA,8,8,0,3521,440,"100,00%"
04/05/2026,18:45:00,Pôle Fa - ELICA,2,2,0,932,466,"100,00%"
04/05/2026,18:45:00,Pôle FA - MIDEA,2,2,0,847,424,"100,00%"
04/05/2026,19:00:00,MOBALPA,3,3,0,1304,435,"100,00%"
04/05/2026,19:00:00,Pôle Fa - ELICA,1,1,0,838,838,"100,00%"
04/05/2026,19:00:00,Pôle FA - MIDEA,1,1,0,403,403,"100,00%"
04/05/2026,19:00:00,Pôle FA - ROBLIN,2,2,0,1395,698,"100,00%"
04/05/2026,19:15:00,MOBALPA,5,5,0,1875,375,"100,00%"
04/05/2026,19:15:00,Pôle Fa - ELICA,2,2,0,431,216,"100,00%"
04/05/2026,19:30:00,MOBALPA,1,1,0,374,374,"100,00%"
04/05/2026,19:30:00,Pôle Fa - ELICA,4,3,1,2588,647,"75,00%"
04/05/2026,19:30:00,Pôle FA - MIDEA,2,2,0,564,282,"100,00%"
04/05/2026,19:30:00,Pôle FA - SALM AIRFORCE,1,1,0,112,112,"100,00%"
04/05/2026,19:30:00,Pôle FA - SILVERLINE,1,1,0,159,159,"100,00%"
04/05/2026,19:45:00,MOBALPA,6,6,0,2157,360,"100,00%"
04/05/2026,19:45:00,Pôle Fa - ELICA,3,3,0,2775,925,"100,00%"
04/05/2026,19:45:00,Pôle FA - ROBLIN,1,1,0,392,392,"100,00%"
04/05/2026,20:00:00,Pôle Fa - ELICA,6,5,1,3868,645,"83,33%"
04/05/2026,20:00:00,Pôle FA - MIDEA,1,1,0,697,697,"100,00%"
04/05/2026,20:00:00,Pôle FA - ROBLIN,1,0,1,611,611,"0,00%"
04/05/2026,20:15:00,MOBALPA,1,1,0,170,170,"100,00%"
04/05/2026,20:15:00,Pôle FA - CHANGHONG,1,1,0,221,221,"100,00%"
04/05/2026,20:15:00,Pôle Fa - ELICA,3,3,0,522,174,"100,00%"
04/05/2026,20:15:00,Pôle FA - MIDEA,1,1,0,419,419,"100,00%"
04/05/2026,20:15:00,Pôle FA - ROBLIN,1,1,0,525,525,"100,00%"
04/05/2026,20:30:00,MOBALPA,2,2,0,494,247,"100,00%"
04/05/2026,20:30:00,Pôle Fa - ELICA,1,1,0,459,459,"100,00%"
04/05/2026,20:30:00,Pôle FA - MIDEA,2,2,0,949,475,"100,00%"
04/05/2026,20:30:00,Pôle FA - SALM AIRFORCE,1,1,0,213,213,"100,00%"
04/05/2026,20:45:00,MOBALPA,1,1,0,393,393,"100,00%"
04/05/2026,20:45:00,Pôle Fa - ELICA,3,3,0,1350,450,"100,00%"
Total pour 04/05/2026,,,415,392,23,192560,464,"94,46%"
